Task lang,Aux lang,Accuracy,Rank,Accuracy level,Overlap word-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
sa,el,11.13,0.7911146,-0.479775695,0.002123142,-0.542419107,-0.818504844,0.026722768,0.153675171,0.706577669,0.390677519,-0.608284632,0.344425058,0.7422,0.5922,0.6197,0.2719
sa,sme,26.31,-1.302604883,0.961092889,0.002123142,-0.388487397,-0.818504844,0.152642409,0.42522521,0.706577669,-0.195512764,0.422132886,0.285118127,0.9131,0.0002,0.6416,0.3279
sa,gl,15.94,0.607535191,-0.048963826,0.002123142,-0.211337709,-0.818504844,0.297554884,0.031556193,0.706577669,0.522221227,-0.02999995,0.410704593,0.6199,0.0002,0.5152,0.4043
sa,sr,23.93,-0.315866075,0.730728271,0.002123142,-0.229966783,-0.818504844,0.282315877,0.207702732,0.706577669,0.315587225,-0.332374194,0.19832169,0.8911,0.8278,0.6416,0.2856
sa,got,17.94,0.421760194,0.222309224,0.001061571,0.006107477,-0.818504844,0.475429993,-0.108965856,0.706577669,0.629396885,-1.86862859,0.312155039,0.9223,0.0002,0.6416,0.2588
sa,tr,30.59,-2.24485516,1.04147407,0.001061571,0.036641409,-0.818504844,0.500407444,0.492302833,0.706577669,-0.50080423,0.422132886,0.301367808,0.6857,0.5922,0.5812,0.2363
sa,zh,21.31,0.067618953,0.535822203,0.001061571,-0.049863605,-0.818504844,0.429644374,0.882936738,0.706577669,0.272550823,0.422132886,0.308422352,0.7128,0.0002,0.6416,1
sa,ur,14.13,0.689948072,-0.213871905,0.002123142,-0.030952832,-0.818504844,0.445113817,-0.424299632,0.706577669,0.774019223,-2.233580191,0.260724656,0.5543,0.0002,0.4788,0.0583
sa,cu,17.17,0.454958629,0.181400792,0.001061571,0.121165861,-0.818504844,0.569550368,-0.062859718,0.706577669,0.598242952,-0.608284632,0.308422352,0.7128,0.0002,0.6416,0.2814
sa,sv,21.27,0.113015663,0.50500225,0.002123142,0.084938089,-0.818504844,0.539915227,0.056818549,0.706577669,0.498534341,-0.449164142,0.389695726,0.674,0.0002,0.5861,0.3204
sa,da,4.47,0.94863918,-1.186871125,0.002123142,0.020753081,-0.818504844,0.48741043,0.166051374,0.706577669,0.374571011,-0.449164142,0.335446825,0.9306,0.0002,0.6416,0.3387
sa,id,13.61,0.716115514,-0.274689847,0.002123142,0.031255459,-0.818504844,0.496001614,0.172049588,0.706577669,0.36654328,0.422132886,0.395894956,0.6336,0.5687,0.4225,0.2346
sa,uk,0.62,1.067903178,-2.746255319,0.002123142,0.066423317,-0.818504844,0.524769722,0.410337873,0.706577669,-0.142695517,-0.608284632,0.273297552,0.6422,0.0002,0.5471,0.2808
sa,fa,13.27,0.741681352,-0.338984942,0.002123142,0.081465131,-0.818504844,0.537074268,-0.192955946,0.706577669,0.678177019,0.422132886,0.308422352,0.7128,0.0002,0.6416,1
sa,he,14.51,0.663150029,-0.156174237,0.002123142,0.10728665,-0.818504844,0.558196858,0.364323343,0.706577669,-0.002320328,0.422132886,0.306947692,0.7321,0.0002,0.6466,0.2179
sa,eu,25.21,-0.614193059,0.828603708,0.002123142,0.373166954,-0.818504844,0.775692996,0.279740544,0.706577669,0.192229834,0.422132886,0.228635612,0.6567,0.641,0.534,0.3783
sa,lv,3.9,0.969426046,-1.33707497,0.002123142,0.261697161,-0.818504844,0.684508169,0.317569339,0.706577669,0.113358856,-1.203388694,0.303535494,0.9305,0.5922,0.6416,0.296
sa,sl,5.33,0.927456349,-1.054381944,0.002123142,0.288932895,-0.818504844,0.706787619,0.305267147,0.706577669,0.140279217,-0.608284632,0.299309443,0.6553,0.0002,0.5738,0.3147
sa,hr,24.5,-0.531780179,0.804921614,0.002123142,0.364792903,-0.818504844,0.768842832,0.182701018,0.706577669,0.351915708,-0.332374194,0.285118127,0.5533,0.0002,0.5102,0.3062
sa,ro,22.17,-0.135134465,0.651293541,0.002123142,0.414467563,-0.818504844,0.809477834,0.095899013,0.706577669,0.458540568,-0.243318895,0.360087872,0.6719,0.641,0.5351,0.279
sa,sk,18.27,0.352233495,0.299916402,0.002123142,0.491798613,-0.818504844,0.872736392,0.373326558,0.706577669,-0.027427904,-0.608284632,0.308422352,0.7128,0.0002,0.6416,0.3015
sa,bg,19.84,0.239044525,0.407126813,0.002123142,0.527169226,-0.818504844,0.901670358,0.164845862,0.706577669,0.376166667,-0.449164142,0.360087872,0.7116,0.6162,0.6078,0.2723
sa,pt,25.36,-0.703205751,0.851797477,0.002123142,0.585499152,-0.818504844,0.949385565,-0.05503903,0.706577669,0.59260575,0.03209309,0.397849286,0.6514,0.0002,0.5291,0.391
sa,nl,9.94,0.861373644,-0.730780486,0.002123142,0.670041654,-0.818504844,1.018543254,-0.004860522,0.706577669,0.553717615,-0.173197196,0.303535494,0.6474,0.0002,0.5789,0.352
sa,en,16.32,0.548991939,0.048911611,0.002123142,0.815399084,-0.818504844,1.137448939,-0.130261744,0.706577669,0.642674752,-0.173197196,0.372955263,0.6827,0.5687,0.5552,0.3722
sa,it,1.14,1.029552309,-1.966563222,0.002123142,0.700347573,-0.818504844,1.043334185,-0.02499702,0.706577669,0.569912084,-0.173197196,0.318118146,0.6542,0.0002,0.5471,0.3219
sa,ca,16.37,0.5185225,0.094830555,0.002123142,0.817820435,-0.818504844,1.139429659,-0.246718257,0.706577669,0.704874777,-0.116352177,0.38220055,0.6257,0.6162,0.4681,0.36
sa,hi,22.03,-0.080876632,0.62351786,0.036093418,0.816481051,-0.818504844,1.138334012,-0.641863324,0.706577669,0.830810001,-2.233580191,0.244335094,0.5669,0.5922,0.4443,0.0278
sa,pl,28.45,-1.474030455,0.981733063,0.002123142,0.841930331,-0.818504844,1.159152103,0.361766802,0.706577669,0.004624878,-0.608284632,0.277411175,0.641,0.6162,0.5078,0.3056
sa,de,12.37,0.766672628,-0.407179028,0.002123142,0.769254139,-0.818504844,1.099701324,0.129885972,0.706577669,0.420008604,-0.449164142,0.244335094,0.6938,0.5456,0.6188,0.3246
sa,fro,16.32,0.548991939,0.048911611,0.001061571,0.859741622,-0.818504844,1.173722144,-0.49400374,0.706577669,0.794939985,-0.02999995,0.317557253,0.9242,0.0002,0.6416,0.3638
sa,es,20.84,0.156631645,0.473314016,0.002123142,0.859823065,-0.818504844,1.173788766,-0.229308782,0.706577669,0.696574468,-0.02999995,0.374853991,0.6994,0.5922,0.5319,0.3797
sa,fr,10.51,0.838443657,-0.640743812,0.002123142,0.807823214,-0.818504844,1.131251705,-0.034282494,0.706577669,0.577107872,0.057463798,0.33269187,0.6713,0.5456,0.5502,0.3631
sa,fi,2.28,1.009869229,-1.715558431,0.002123142,0.90108784,-0.818504844,1.207544291,0.222124952,0.706577669,0.293255934,0.422132886,0.33269187,0.6587,0.5687,0.5021,0.3111
sa,grc,17.03,0.487194654,0.138948285,0.001061571,0.835009394,-0.818504844,1.153490618,-0.135490192,0.706577669,0.645834874,-0.838719606,0.418371807,0.9622,0.0002,0.6416,0.2822
sa,no,0.76,1.048893057,-2.29016468,0.002123142,0.950205759,-0.818504844,1.247723866,-0.097727089,0.706577669,0.622116395,-0.608284632,0.299881678,0.9181,0.0002,0.6416,0.3407
sa,ar,29.69,-1.924934002,1.021910831,0.001061571,0.939094508,-0.818504844,1.23863461,-6.277992451,0.706577669,0.94623156,0.422132886,0.308422352,0.7128,0.0002,0.6416,1
sa,la,0.1,1.086593786,-3.525947416,0.001061571,0.888559778,-0.818504844,1.197296052,-0.140499884,0.706577669,0.648827007,-0.608284632,0.290104483,0.9148,0.0002,0.6416,0.3226
sa,et,2.57,0.989831481,-1.510472583,0.002123142,1.142902918,-0.818504844,1.405354526,0.248667969,0.706577669,0.24922912,0.422132886,0.339180247,0.9319,0.0002,0.6416,0.3056
sa,ko,26.07,-1.154109298,0.940066895,0.001061571,1.174253101,-0.818504844,1.430999689,0.181922155,0.706577669,0.353001842,0.422132886,0.295293709,0.6653,0.641,0.5265,0.2631
sa,ja,18.27,0.352233495,0.299916402,0,1.705798409,-0.818504844,1.865815843,-3.817461986,0.706577669,0.945760404,0.422132886,0.281389562,0.6653,0.6162,0.548,0.2935
sa,ru,15.22,0.635690239,-0.101292234,0.002123142,1.761815298,-0.818504844,1.911638933,0.01571526,0.706577669,0.536287926,-0.838719606,0.295293709,0.7148,0.6162,0.6065,0.1895
sa,cs,19.27,0.278068353,0.372513069,0.002123142,2.014510541,-0.818504844,2.118349391,-0.136696721,0.706577669,0.646558677,-0.449164142,0.237009626,0.6303,0.0002,0.5602,0.3158
fo,bxr,27.4,0.635690239,-0.101292234,0.007227672,-1.262667107,0.881006801,-1.539247225,0.594078182,-0.061468791,-0.198147977,0.422132886,0.237867305,0.8524,0.0002,0,0.306
fo,kmr,31.45,0.421760194,0.222309224,0.005678885,-1.411374383,0.881006801,-1.660893161,0.336384322,-0.061468791,-0.879430137,-0.332374194,0.217683155,0.8688,0.5456,0.6328,0.2189
fo,hsb,40.55,-0.455055623,0.780730189,0.015229737,-1.522668683,0.881006801,-1.75193443,0.532677047,-0.061468791,-0.731724569,-0.608284632,0.237867305,0.8524,0.0002,0,0.0878
fo,kk,33.99,0.198601342,0.440707155,0.011099639,-1.154024756,0.881006801,-1.450375311,0.610158789,-0.061468791,-0.089284868,0.422132886,0.428859646,0.9263,0.879,0,0.256
fo,hy,31.31,0.454958629,0.181400792,0.006969541,-1.620394233,0.881006801,-1.831876153,0.538666368,-0.061468791,-0.66792464,-1.203388694,0.201258638,0.8064,0.6162,0.6737,0.2104
fo,swl,3.61,1.086593786,-3.525947416,0.000258131,-2.356041951,0.881006801,-2.433652722,0.470083725,-0.061468791,-1.797051242,0.422132886,0.237867305,0.8524,0.0002,0,0.0649
fo,lt,37.75,-0.080876632,0.62351786,0.002065049,-2.169620395,0.881006801,-2.281155649,0.557075778,-0.061468791,-0.491000275,-1.203388694,0.035010053,0.7598,0.641,0.6506,0.096
fo,be,17.53,0.905862176,-0.935866334,0.007485803,-1.880461018,0.881006801,-2.0446167,0.543622809,-0.061468791,-0.617636695,-0.838719606,0.285118127,0.7837,0.0002,0,0.1068
fo,mr,25,0.7911146,-0.479775695,0.000774393,-1.757804127,0.881006801,-1.944280573,0.518209078,-0.061468791,-0.902184576,-0.449164142,0.256414848,0.8634,0.0002,0.6284,0.3956
fo,cop,29.93,0.548991939,0.048911611,0.000516262,-1.687224999,0.881006801,-1.88654524,0.478168551,-0.061468791,-1.584654013,0.422132886,0.153092308,0.678,0.0002,0,0.2273
fo,ta,28.95,0.578648763,0.001038092,0.00903459,-1.575848971,0.881006801,-1.795437115,0.552921618,-0.061468791,-0.528693569,0.422132886,0.307855457,0.8863,0.0002,0.6196,0.4373
fo,ga,40.57,-0.531780179,0.804921614,0.012906557,-1.19383975,0.881006801,-1.482944882,0.276368681,-0.061468791,-0.462766664,-0.332374194,0.158051868,0.8159,0.0002,0.6068,0.0492
fo,hu,38.31,-0.135134465,0.651293541,0.020908622,-0.7849374,0.881006801,-1.148453456,0.429483918,-0.061468791,-3.571703913,0.422132886,0.231723246,0.8302,0.5922,0.6461,0.1185
fo,te,26.24,0.689948072,-0.213871905,0.000516262,-1.003873768,0.881006801,-1.327548387,0.267422647,-0.061468791,-0.41619718,0.422132886,0.27471003,0.8967,0.641,0.5608,0.4081
fo,af,32.62,0.278068353,0.372513069,0.016778523,-0.733244548,0.881006801,-1.106167527,-0.040792995,-0.061468791,0.371663372,-2.233580191,-0.380533977,0.6852,0.0002,0.669,0.4948
fo,vi,39.83,-0.383284594,0.756007041,0.020134228,-0.417184462,0.881006801,-0.847623187,-0.193243969,-0.061468791,0.536226621,0.422132886,0.226033891,0.8595,0.5456,0.6153,0.468
fo,ug,33.43,0.239044525,0.407126813,0.007743934,-0.315316276,0.881006801,-0.764292693,0.406976088,-0.061468791,-2.046861651,0.422132886,0.364787972,0.8648,0.7877,0,0.2831
fo,el,17.39,0.927456349,-1.054381944,0.014971606,-0.542419107,0.881006801,-0.950067976,0.153675171,-0.061468791,0.002085691,-0.608284632,0.125667835,0.7656,0.5922,0.6929,0.1512
fo,sme,52.92,-3.46658341,1.079608499,0.007743934,-0.388487397,0.881006801,-0.824148335,0.42522521,-0.061468791,-3.041425624,0.422132886,0.293336806,0.7908,0.0002,0,0.0755
fo,gl,31.13,0.487194654,0.138948285,0.025296851,-0.211337709,0.881006801,-0.67923586,0.031556193,-0.061468791,0.263059098,-0.02999995,-0.285486808,0.7147,0.0002,0.6552,0.1102
fo,sr,44.73,-1.676783874,1.002001321,0.0273619,-0.229966783,0.881006801,-0.694474866,0.207702732,-0.061468791,-0.164870945,-0.332374194,-0.28028194,0.4565,0.8278,0,0.1354
fo,got,22.51,0.861373644,-0.730780486,0.007743934,0.006107477,0.881006801,-0.501360751,-0.108965856,-0.061468791,0.454017001,-5.786041741,-0.201206202,0.4596,0.0002,0,0.1426
fo,tr,31.7,0.315769081,0.336800294,0.006453278,0.036641409,0.881006801,-0.4763833,0.492302833,-0.061468791,-1.292490276,0.422132886,0.293452035,0.8682,0.5922,0.6196,0.1809
fo,zh,17.32,0.94863918,-1.186871125,0.000258131,-0.049863605,0.881006801,-0.547146369,0.882936738,-0.061468791,1.082632294,0.422132886,0.237867305,0.8524,0.0002,0,1
fo,ur,27.63,0.607535191,-0.048963826,0.019101704,-0.030952832,0.881006801,-0.531676927,-0.424299632,-0.061468791,0.68964536,-0.332374194,0.235169021,0.8662,0.0002,0.6025,0.3366
fo,cu,12.86,1.029552309,-1.966563222,0.000258131,0.121165861,0.881006801,-0.407240375,-0.062859718,-0.061468791,0.400155887,-0.608284632,0.237867305,0.8524,0.0002,0,0.1402
fo,sv,46.81,-2.24485516,1.04147407,0.047237997,0.084938089,0.881006801,-0.436875517,0.056818549,-0.061468791,0.218499143,-4.365070501,-0.08658745,0.7334,0.0002,0.6153,0.0663
fo,da,49.16,-2.695758706,1.060702879,0.049819308,0.020753081,0.881006801,-0.489380314,0.166051374,-0.061468791,-0.032442432,-4.365070501,0.064811898,0.6154,0.0002,0,0.0616
fo,id,36.07,0.113015663,0.50500225,0.05937016,0.031255459,0.881006801,-0.48078913,0.172049588,-0.061468791,-0.049898188,0.422132886,0.173033658,0.8148,0.5687,0.669,0.6039
fo,uk,16.8,0.989831481,-1.510472583,0.02065049,0.066423317,0.881006801,-0.452021022,0.410337873,-0.061468791,-2.167719413,-0.608284632,0.045808996,0.7392,0.0002,0.6737,0.1238
fo,fa,25.21,0.766672628,-0.407179028,0.000516262,0.081465131,0.881006801,-0.439716475,-0.192955946,-0.061468791,0.535975964,0.422132886,0.237867305,0.8524,0.0002,0,1
fo,he,34.63,0.156631645,0.473314016,0.015229737,0.10728665,0.881006801,-0.418593885,0.364323343,-0.061468791,-1.182048583,0.422132886,0.125667835,0.7466,0.0002,0.7028,0.2277
fo,eu,41.02,-0.799968056,0.874522652,0.026329375,0.373166954,0.881006801,-0.201097748,0.279740544,-0.061468791,-0.481102587,0.422132886,0.239580244,0.8255,0.641,0.669,0.106
fo,lv,31.49,0.387540111,0.261781973,0.023748064,0.261697161,0.881006801,-0.292282575,0.317569339,-0.061468791,-0.723931731,-1.203388694,0.158051868,0.7286,0.5922,0,0.0917
fo,sl,36.59,0.067618953,0.535822203,0.032266391,0.288932895,0.881006801,-0.270003125,0.305267147,-0.061468791,-0.636395679,-0.608284632,-0.08658745,0.7088,0.0002,0.669,0.1115
fo,hr,40.6,-0.614193059,0.828603708,0.038977801,0.364792903,0.881006801,-0.207947912,0.182701018,-0.061468791,-0.082145301,-0.332374194,0.241167952,0.9218,0.0002,0.6832,0.1206
fo,ro,39.2,-0.252302205,0.70486833,0.040784719,0.414467563,0.881006801,-0.16731291,0.095899013,-0.061468791,0.141001595,-0.243318895,0.045808996,0.7598,0.641,0.6552,0.1311
fo,sk,37.45,-0.029143352,0.595038924,0.027620031,0.491798613,0.881006801,-0.104054352,0.373326558,-0.061468791,-1.307625597,-0.608284632,0.237867305,0.8524,0.0002,0,0.1093
fo,bg,25.63,0.741681352,-0.338984942,0.022199277,0.527169226,0.881006801,-0.075120385,0.164845862,-0.061468791,-0.028992638,-0.449164142,0.045808996,0.7656,0.6162,0.6416,0.1467
fo,pt,46.28,-1.924934002,1.021910831,0.049819308,0.585499152,0.881006801,-0.027405179,-0.05503903,-0.061468791,0.39027437,0.03209309,0.035010053,0.7535,0.0002,0.6328,0.1117
fo,nl,30.68,0.5185225,0.094830555,0.04568921,0.670041654,0.881006801,0.04175251,-0.004860522,-0.061468791,0.320899869,-1.593226686,-0.068754225,0.7386,0.0002,0.6068,0.0663
fo,en,44.36,-1.302604883,0.961092889,0.054465669,0.815399084,0.881006801,0.160658195,-0.130261744,-0.061468791,0.476602929,-1.593226686,0.052287519,0.7705,0.5687,0.5983,0.0533
fo,it,21.24,0.883840368,-0.828655923,0.053691275,0.700347573,0.881006801,0.066543442,-0.02499702,-0.061468791,0.350052531,-0.173197196,0.045808996,0.7392,0.0002,0.6737,0.1235
fo,ca,39.61,-0.315866075,0.730728271,0.045172948,0.817820435,0.881006801,0.162638915,-0.246718257,-0.061468791,0.57970591,-0.116352177,-0.249452899,0.711,0.6162,0.6461,0.1171
fo,hi,27.28,0.663150029,-0.156174237,0.014713474,0.816481051,0.881006801,0.161543269,-0.641863324,-0.061468791,0.776741657,-0.332374194,0.245671732,0.8622,0.5922,0.5363,0.3625
fo,pl,38.83,-0.192175941,0.678399863,0.020908622,0.841930331,0.881006801,0.182361359,0.361766802,-0.061468791,-1.14945335,-0.608284632,0.056033038,0.7613,0.6162,0.6597,0.0949
fo,de,31.52,0.352233495,0.299916402,0.076664946,0.769254139,0.881006801,0.12291058,0.129885972,-0.061468791,0.063365764,-2.740208131,0.033938405,0.7645,0.5456,0.6153,0.0956
fo,fro,23.24,0.838443657,-0.640743812,0.010325245,0.859741622,0.881006801,0.1969314,-0.49400374,-0.061468791,0.722044607,-0.02999995,-0.28028194,0.4214,0.0002,0,0.0937
fo,es,43.31,-0.905959169,0.896797794,0.053691275,0.859823065,0.881006801,0.196998022,-0.229308782,-0.061468791,0.566191276,-0.02999995,0.105925042,0.7642,0.5922,0.6832,0.1217
fo,fr,36.95,0.020289896,0.565820192,0.062209602,0.807823214,0.881006801,0.154460961,-0.034282494,-0.061468791,0.362884259,0.057463798,0.043386577,0.7693,0.5456,0.6025,0.083
fo,fi,44.3,-1.154109298,0.940066895,0.027878162,0.90108784,0.881006801,0.230753547,0.222124952,-0.061468791,-0.217763298,0.422132886,0.13503844,0.7906,0.5687,0.6506,0.0811
fo,grc,10.47,1.048893057,-2.29016468,0.000258131,0.835009394,0.881006801,0.176699875,-0.135490192,-0.061468791,0.48194706,-0.838719606,-0.28028194,0.4214,0.0002,0,0.1569
fo,no,44.03,-1.023126909,0.918640382,0.094992256,0.950205759,0.881006801,0.270933122,-0.097727089,-0.061468791,0.441540772,-9.700912272,-0.447380533,0.3508,0.0002,0,0.0467
fo,ar,8.05,1.067903178,-2.746255319,0.000258131,0.939094508,0.881006801,0.261843866,-6.277992451,-0.061468791,0.946228498,0.422132886,0.237867305,0.8524,0.0002,0,1
fo,la,16.33,1.009869229,-1.715558431,0.00464636,0.888559778,0.881006801,0.220505308,-0.140499884,-0.061468791,0.486996181,-0.608284632,-0.127349952,0.4984,0.0002,0,0.129
fo,et,44.59,-1.474030455,0.981733063,0.050851833,1.142902918,0.881006801,0.428563783,0.248667969,-0.061468791,-0.327231938,0.422132886,0.18062882,0.6988,0.0002,0,0.081
fo,ko,17.12,0.969426046,-1.33707497,0.018069179,1.174253101,0.881006801,0.454208945,0.181922155,-0.061468791,-0.079730831,0.422132886,0.287092739,0.8561,0.641,0.6737,0.4111
fo,ja,23.93,0.815030898,-0.557382873,0,1.705798409,0.881006801,0.8890251,-3.817461986,-0.061468791,0.945554922,0.422132886,0.306493469,0.8744,0.6162,0.6597,0.4343
fo,ru,26.05,0.716115514,-0.274689847,0.034073309,1.761815298,0.881006801,0.93484819,0.01571526,-0.061468791,0.289083661,-0.838719606,0.09867737,0.7598,0.6162,0.688,0.2225
fo,cs,40.99,-0.703205751,0.851797477,0.069695405,2.014510541,0.881006801,1.141558647,-0.136696721,-0.061468791,0.483169423,-0.449164142,-0.049918726,0.722,0.0002,0.6784,0.0954
bxr,kmr,46.94,-1.474030455,0.961092889,0.001976675,-1.411374383,0.609715008,-1.504968773,0.336384322,0.52165419,-0.066747868,0.422132886,0.194733451,0.6488,0.5456,0.6328,0.2536
bxr,hsb,40.69,0.315769081,0.299916402,0.004546353,-1.522668683,0.609715008,-1.596010042,0.532677047,0.52165419,-1.317412753,0.422132886,-7.254351635,0,0.0002,0,0.2964
bxr,kk,46.79,-1.302604883,0.940066895,0.011267049,-1.154024756,0.609715008,-1.294450923,0.610158789,0.52165419,-2.56791098,0.422132886,0.38084066,0.9153,0.879,0,0.1583
bxr,hy,46.4,-1.154109298,0.918640382,0.003558015,-1.620394233,0.609715008,-1.675951766,0.538666368,0.52165419,-1.413212507,0.422132886,-0.05581593,0.6193,0.6162,0.6737,0.2366
bxr,swl,44.55,-0.614193059,0.804921614,0.000197668,-2.356041951,0.609715008,-2.277728335,0.470083725,0.52165419,-0.678703194,0.422132886,-7.254351635,0,0.0002,0,0.2674
bxr,lt,38.32,0.716115514,-0.338984942,0.001383673,-2.169620395,0.609715008,-2.125231261,0.557075778,0.52165419,-1.794326742,0.422132886,0.060953666,0.6364,0.641,0.6506,0.258
bxr,be,41.97,0.067618953,0.50500225,0.004546353,-1.880461018,0.609715008,-1.888692312,0.543622809,0.52165419,-1.501090825,0.422132886,0.237867305,0.8524,0.0002,0,0.2589
bxr,mr,42.62,-0.135134465,0.62351786,0.000197668,-1.757804127,0.609715008,-1.788356185,0.518209078,0.52165419,-1.12163775,0.422132886,0.14281965,0.6641,0.0002,0.6284,0.2229
bxr,cop,39.79,0.487194654,0.094830555,0.000197668,-1.687224999,0.609715008,-1.730620853,0.478168551,0.52165419,-0.73833363,0.422132886,0.153092308,0.8163,0.0002,0,0.3223
bxr,ta,47.57,-1.924934002,1.002001321,0.004546353,-1.575848971,0.609715008,-1.639512728,0.552921618,0.52165419,-1.693336732,0.422132886,0.122337422,0.6539,0.0002,0.6196,0.255
bxr,ga,38.5,0.663150029,-0.213871905,0.004151018,-1.19383975,0.609715008,-1.327020495,0.276368681,0.52165419,0.09251481,0.422132886,0.091659201,0.6389,0.0002,0.6068,0.3434
bxr,hu,44.32,-0.455055623,0.756007041,0.007313698,-0.7849374,0.609715008,-0.992529069,0.429483918,0.52165419,-0.433346497,0.422132886,-0.044894178,0.605,0.5922,0.6461,0.2963
bxr,te,44.84,-0.703205751,0.828603708,0.000197668,-1.003873768,0.609715008,-1.171623999,0.267422647,0.52165419,0.112951469,0.422132886,0.184272917,0.6145,0.641,0.5608,0.2253
bxr,af,39.81,0.454958629,0.138948285,0.005534691,-0.733244548,0.609715008,-0.95024314,-0.040792995,0.52165419,0.541620301,0.422132886,0.194733451,0.7015,0.0002,0.669,0.5462
bxr,vi,44.28,-0.383284594,0.730728271,0.007709033,-0.417184462,0.609715008,-0.691698799,-0.193243969,0.52165419,0.650257501,0.422132886,0.122337422,0.6218,0.5456,0.6153,0.1804
bxr,ug,53.54,-3.46658341,1.060702879,0.004941688,-0.315316276,0.609715008,-0.608368306,0.406976088,0.52165419,-0.325479139,0.422132886,0.173822306,0.8122,0.7877,0,0.1045
bxr,el,40.66,0.352233495,0.261781973,0.007116031,-0.542419107,0.609715008,-0.794143588,0.153675171,0.52165419,0.321147472,0.422132886,-0.05581593,0.6266,0.5922,0.6929,0.2961
